,hotel_name,rating,review
660,Le royal Sakalava,5," The hotel is in an extraordinary site with a particularly beautiful natural environment. The bay of Sakalava and the neighboring ones are magnificent. The hotel is very quiet, secure and very clean. All the staff and"
661,Le royal Sakalava,5," Paradise, great hospitality, excellent food, not to be missed: the lemurs that spend the morning of happiness"
662,Le royal Sakalava,5, The friendliness of the owners and staff is very pleasant. The setting is very friendly and we eat very well ... A very good stay to recommend without hesitation. Thank you lucas and nadia ...
663,Le royal Sakalava,3," Staff very welcoming and very helpful, cool atmosphere, a simple place, great for kite surfers. Access to 3 bays and close to the port of Ramena for excursions to the Emerald Sea."
664,Le Grand Bleu,4,"A small resort on a special place far away from the small cities of Nosy Be. If you are seeking for a bit of rest, than this is the place. The food from the including menu is very uncommon and not always so delicious, I believe it is a mix …"
665,Le Grand Bleu,5,A heartfelt thanks to this lovely couple who manage Le Grand Bleu. They went above and beyond to make our holidays a great experience. All you have to do is land at Le Grand Blue and you will experience a magical holiday. Celine is filled …
666,Le Grand Bleu,5,"A true sample of hospitality! This is definitely the place to go if you are in Nosy Be: amazing food, lovely staff and gorgeous view."
667,Le Grand Bleu,5,"Warm hospitality, beautiful views, excellent massages and cold cocktails. Jacques organizes great excursions, and will make sure you enjoy nosy be!"
668,Le Grand Bleu,4,It is a really nice place. But the wifi is really bad. The people are really kind and helpfull. The dinner at Le Grand Bleu is not nice.
669,Le Grand Bleu,5,The owners will go out of their way to make you feel at home. Absolutely loved it!
670,Le Grand Bleu,5,"Im really pleased to say, I felt like at home. Is on a amazing location with many good services, one of the best things apart of the installations was the treat what Mr Jack and Ms Celine gave me. Im looking forward to be back!!!"
671,Le Grand Bleu,3,Booked for a sea-view bungalow but we were given a different cottage with no sea-view because some other guests got priority above us- why - we don't know. More details about the room leaking below. …
672,Le Grand Bleu,5,"This is familiar hotel is owned by a french couple, Guillaume and Magali. The treat is super familiar and the facilities are great.
Magali takes care of your well being while in the hotel and they have access to …"
673,Le Grand Bleu,4,"Enjoyed my stay here. They are however a money making machine, and it’s not lost on the vacationers."
674,Coucher du Soleil,3,"If you are looking for a cheap accomodation, this is a perfect place. The garden is nice, full with turtless, wood bungalows with bath, there are clean, just puritan, everything simple. Anyway the staff are very friendly, just the …"
675,Coucher du Soleil,3,"Good budget option if you're ok with wooden walls and a lack of AC. Great location, friendly staff and owners, very affordable."
676,Coucher du Soleil,3," Close to the beach of Ambatoloaka, very affordable prices and beautiful characteristic Malgasy bungalows with small porch, surrounded by nature. They have three Madagascar turtles, a parrot, many Madagascar geckos"
677,Coucher du Soleil,5, 11 nice days. Very nice bosses. Pleasant green setting.
678,Coucher du Soleil,4, Very good address with good value to discover Nosy Be and just a bit high in the center of Ambatoloaka. It is accessed by a small passage down the garden. The bungalows are typical and very charming. All that's
679,Coucher du Soleil,4," Bungalow nice and simple. Bed with mosquito net and bathroom with hot water. Located in the heights of Nosy Be. Electricity a little random. The hotel offers a bar and restaurant. Beware of ice cubes, they are made in"
680,Coucher du Soleil,5," Excellent quality / price ratio. Clean room, quiet while being close to the busy street and activities. Djo is very nice and pleasant surroundings with sea view and turtles + parrots on site, great!"
681,Coucher du Soleil,2, Nice bungalow hotel in a tropical garden above the village. The bungalows are very basic and a playground for everything that flies and buzzes. Due to the garden there are countless mosquitoes that come into the room
682,Coucher du Soleil,5, Hotel very friendly and welcoming. Particular charm.
683,Coucher du Soleil,5," In my opinion, this is the best proposal of the Ambatoloaka area value for money in Bungalow, rather simple but quite clean and correct with large s.d'eau and hot water. My preference !"
684,Emeraude Lodge,5,Had a few wonderful days at this hidden abode. Vincenzo does everything to make your stay comfortable. If you look for a place to hang loose--thats it. Very quiet and high privacy. Best to enjoy with a matching companion. Amazing sunsets. …
685,Emeraude Lodge,5,"I stayed for 3 weeks in this small hidden hotel situated directly at the beach of an mangrove costal area. Really a quiet and peacful paradise. The rooms are very spacious, clean and beautyfully furnished. From the balcony you can enjoy the …"
686,Emeraude Lodge,3,"The location is secluded and very peaceful, surrounded by mangroves and hidden away from the world. You can use their blowup kayaks anytime and we had the best nap floating on the water one afternoon. It is indeed a very relaxing place. The …"
687,Emeraude Lodge,5,"What a paradise.
Stayed there one night (only which is unfortunate) in a huge double room on the second floor with an amazing view, for 170’000ar i think. …"
688,Emeraude Lodge,5," A corner of peace, surrounded by nature, where with my family we have rediscovered the pleasure of being together. Evening chat, wonderful excursions and excellent catering."
689,Emeraude Lodge,5," Simply lovely ..... !!! Paradise for those who love nature, absolute relaxation with all possible comforts. Under a starry sky that can not be imagined except after having seen it. In one word .... MAGIC !!!"
690,Emeraude Lodge,5,"(Translated by Google) A diamond set in nature
Accepted in this splendid structure by the Magnificent Mami; you will be amazed …"
691,Emeraude Lodge,5, fabulous place ... but treat like family ... friendliness and maximum availability
692,Emeraude Lodge,5, Large lodge located at the bottom of a bay with magnificent north mangrove of Nosy Be. Warm welcome from Vicenzo and excellent little restaurant with fresh fish every evening. Absolutely taste the mangrove crabs in
693,Emeraude Lodge,5," Beautiful site and excellent attention. Vicente owner and manager, an Italian based in Madagascar, 10. Wonder of a place to fish, relax, go to the Andilana city on a walk."
694,Ankazoberavina,4,"Stayed here for one night on route. The island facility was build up from scratch and the immense work done is clearly visible. Stayed in a superior unit, which was spacious, clean and the bathroom area space was well appreciated. …"
695,Ankazoberavina,5," Lovely place. It is a very welcoming private island. Who manages it, Max, a wonderful person. He is Roman, transferred many years ago because he loves nature. It has two beautiful and very sweet cagnolime that follow"
696,Ankazoberavina,5," Small island in the middle of the sea with ecolodge for up to 18 people, a naturalistic paradise among lemurs and sea eagles, turtles and sharks, surrounded by a coral reef with wild vegetation."
697,Ankazoberavina,5," A paradise! forest, sunsets, lemurs, only the music of the sea and the sounds of nature! Max thanks for this wonderful vacation! We will come back to see you!"
698,Ankazoberavina,2, Without easy access to the sea ... mosquitoes we have ... dear to be in Madagascar..moved the bungalow suite ... we eat malino ... boat transfer: exorbitant! I wouldn't go back.
699,Ankazoberavina,5, It is beautiful and very welcoming. Max the owner a super nice and breathtaking scenery c is a true island paradise
700,Ankazoberavina,5," Well run ecolodge, good food and lots of great excursions ... thanks Max!"
701,Ankazoberavina,5, A corner of paradise.
702,Ankazoberavina,5, Paradise
704,Le Moya Beach,5,"Have an amazing stay at the beach front Le Moya Beach. The bungalow is very nice and comfortable. Great team, the owner and staffs are very friendly, professional and always willing to help. It is above all expectation, good is deliciously succulent. The minibar is well stocked. We will definitely come back."
705,Le Moya Beach,5,"Very lovely hotel , the Staff is very friendly and well mainten and clean swimming pool."
706,Le Moya Beach,5," Good food, well maintained, quiet and peaceful hotel on the edge of the beach. Sylvie and Christophe and their team are very nice. Thank you for your warm welcome and for your kindness. We had a very nice stay."
707,Le Moya Beach,5," Thank you to Sylvie and Christophe the new owners of Moya Beach as well as to their team for their kindness and friendliness for this wonderful family stay. Ideally located location, possibility to book excursions to"
708,Le Moya Beach,5," Thank you very much to all your team for the very warm welcome we received. An exotic setting among the natives, quality cuisine by a good chef, the pool and the private beach, the sunset over the Indian Ocean, the"
709,Le Moya Beach,5," Very nice place, attentive staff ... well maintained establishment"
710,Le Moya Beach,3," Bof apart from the location and the kitchen this hotel is not worth much, credit cards are not accepted, the pool is poorly maintained and the rooms not very clean."
